regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,3,0.1875,4.0,1024,4096,1024,4096,1600,1507.958,1957.579,1505.584,-0.0053
mixed,16,3,0.1875,4.0,1024,4096,8192,32768,12800,4017.301,9819.158,5914.751,0.327
mixed,16,3,0.1875,4.0,1024,20480,128,512,200,5032.808,5128.554,5074.636,0.4369
mixed,16,3,0.1875,4.0,1024,20480,1024,4096,1600,5419.366,5934.016,5609.778,0.37
mixed,16,3,0.1875,4.0,1024,20480,8192,32768,12800,7392.657,11908.638,8469.186,0.2384
mixed,16,3,0.1875,4.0,2048,0,128,512,200,805.462,862.103,805.145,-0.0056
mixed,16,3,0.1875,4.0,2048,0,1024,4096,1600,993.942,1657.486,1182.775,0.2846
mixed,16,3,0.1875,4.0,2048,0,8192,32768,12800,4111.051,9986.674,5931.042,0.3098
mixed,16,3,0.1875,4.0,2048,512,128,512,200,1010.163,1047.318,1007.861,-0.062
mixed,16,3,0.1875,4.0,2048,512,1024,4096,1600,1178.034,1829.708,1429.266,0.3855
mixed,16,3,0.1875,4.0,2048,512,8192,32768,12800,4223.312,10004.821,6124.922,0.3289
mixed,16,3,0.1875,4.0,2048,4096,128,512,200,2420.262,2438.15,2419.46,-0.0448
mixed,16,3,0.1875,4.0,2048,4096,1024,4096,1600,2580.737,2976.638,2580.899,0.0004
mixed,16,3,0.1875,4.0,2048,4096,8192,32768,12800,5200.648,10695.183,6779.331,0.2873
mixed,16,3,0.1875,4.0,2048,20480,128,512,200,8676.9,9090.27,8745.697,0.1664
mixed,16,3,0.1875,4.0,2048,20480,1024,4096,1600,9247.831,9451.738,9180.094,-0.3322
mixed,16,3,0.1875,4.0,2048,20480,8192,32768,12800,10888.234,15467.448,11774.336,0.1935
pure,16,4,0.25,4.0,0,0,128,512,224,129.31,156.956,131.998,0.0972
pure,16,4,0.25,4.0,0,0,1024,4096,1792,250.714,409.821,287.359,0.2303
pure,16,4,0.25,4.0,0,0,8192,32768,14336,1112.755,2420.838,1450.737,0.2584
mixed,16,4,0.25,4.0,16,0,128,512,224,122.75,211.132,159.454,0.4153
mixed,16,4,0.25,4.0,16,0,1024,4096,1792,508.283,1209.102,738.841,0.329
mixed,16,4,0.25,4.0,16,0,8192,32768,14336,3633.145,7795.084,5433.861,0.4327
mixed,16,4,0.25,4.0,16,512,128,512,224,150.493,197.15,162.494,0.2572
mixed,16,4,0.25,4.0,16,512,1024,4096,1792,545.019,1206.995,730.296,0.2799
mixed,16,4,0.25,4.0,16,512,8192,32768,14336,3638.103,7819.211,5440.196,0.431
mixed,16,4,0.25,4.0,16,4096,128,512,224,478.555,575.257,476.026,-0.0262
mixed,16,4,0.25,4.0,16,4096,1024,4096,1792,728.437,1212.497,744.343,0.0329
mixed,16,4,0.25,4.0,16,4096,8192,32768,14336,3771.32,8082.497,5418.342,0.382
mixed,16,4,0.25,4.0,16,20480,128,512,224,2290.786,2342.056,1994.667,-5.7757
mixed,16,4,0.25,4.0,16,20480,1024,4096,1792,2215.464,2690.433,2210.31,-0.0109
mixed,16,4,0.25,4.0,16,20480,8192,32768,14336,3995.989,8771.843,5463.173,0.3072
mixed,16,4,0.25,4.0,128,0,128,512,224,124.256,217.342,167.806,0.4678
mixed,16,4,0.25,4.0,128,0,1024,4096,1792,512.861,1157.907,731.315,0.3387
mixed,16,4,0.25,4.0,128,0,8192,32768,14336,3461.882,7836.845,5404.188,0.444
mixed,16,4,0.25,4.0,128,512,128,512,224,166.239,204.862,170.814,0.1185
mixed,16,4,0.25,4.0,128,512,1024,4096,1792,568.314,1208.114,762.008,0.3027
mixed,16,4,0.25,4.0,128,512,8192,32768,14336,3464.604,7823.34,5467.141,0.4594
mixed,16,4,0.25,4.0,128,4096,128,512,224,651.449,674.456,653.561,0.0918
mixed,16,4,0.25,4.0,128,4096,1024,4096,1792,802.777,1222.835,770.072,-0.0779
